density,density_atomic,formation_energy_per_atom,energy_above_hull,band_gap
3.19048489,10.48213455,-2.480742104,0.003747678,2.6092
3.210730536,10.42906772,-2.449815417,0.004204532,2.6445
3.190956328,10.4805859,-2.48075542,0.003734362,2.6116
3.247695114,10.3232475,-2.420595076,0.00295504,3.145
3.24540503,10.33053198,-2.419920158,0.003629959,3.1275
2.712301325,10.68711663,-2.635568465,0.064238689,4.3336
2.87350705,11.72408697,-2.290639714,0.020904583,3.8533
3.364663621,11.59030826,-2.335244073,0.086551857,0
3.4623852,11.35898851,-2.210123744,0.12308399,0
3.163679424,10.97759502,-2.851697087,0,2.4464
3.130815922,10.15469718,-2.364736974,0.012711799,1.7279
2.880609842,11.6951786,-2.290559325,0.020984972,3.7638
2.873477059,11.72420934,-2.290593154,0.020951143,3.8095
3.134350725,10.14324509,-2.362349517,0.015099255,1.7845
2.852878941,11.09029768,-2.308885875,0.038226192,3.9918
2.873902152,11.72247516,-2.290663115,0.020881182,1.4357
2.83532395,11.15896358,-2.308234563,0.038877503,2.0244
2.823778404,11.20458909,-2.308649598,0.038462468,1.3709
3.116393812,10.58423537,0.778818597,3.103251747,0
2.806919923,11.27188433,-2.321327008,0.025785059,3.9832
3.163422173,11.95649144,-0.231442618,2.419843561,0
2.985424084,10.29194482,-2.264115274,0.138857029,0
3.148967994,10.47474781,-2.295394115,0.029039035,1.5384
3.173308683,11.40129497,-2.683103075,0.074651399,1.6101
3.117168494,10.58160496,-2.298893652,0.025539498,1.4905
3.15225386,11.20742185,-2.680594115,0.012637285,1.0616
3.111719174,10.60013573,-2.297782165,0.026650986,1.5659
3.125415491,10.17224356,-2.366115182,0.01133359,1.646
3.085092661,10.69162234,-2.302566429,0.021866721,1.7801
2.822111865,11.21120573,-2.31069053,0.036421536,4.0433
2.854946183,11.8003088,-2.2775859,0.033958397,3.7533
2.855696944,11.07935377,-2.308442193,0.038669874,4.0107
2.923355646,11.77555584,-2.754413306,0.091189762,0.0974
2.814794674,11.24034978,-2.310597043,0.036515024,3.9249
2.887607796,11.666836,-2.286333757,0.02521054,0.0025
2.879942489,11.69788866,-2.287513051,0.024031246,3.8439
2.848496054,11.10736196,-2.305705376,0.041406691,3.4567
3.116393812,10.58423537,0.818347899,3.142781049,0
3.163422173,11.95649144,0.725039652,3.376325832,0
3.162568943,11.95971718,-2.62240665,0.02887953,1.7351
3.130053563,10.15717047,-2.361526295,0.015922478,1.7599
3.134950224,10.14130539,-2.36242901,0.015019762,0.4264
3.163666074,11.43604524,-2.683127572,0.074626902,1.7344
3.127689039,10.16484926,-2.367654639,0.009794134,1.8858
3.127265233,10.1662268,-2.369444007,0.008004766,1.7583
2.821062753,11.21537501,-2.322856649,0.024255418,4.1429
3.171988642,11.40603969,-2.69501944,0.062735034,1.8424
3.112196092,10.59851135,-2.298976101,0.02545705,1.59
3.116895991,10.58253009,-2.297502622,0.026930528,1.5817
3.107152912,10.61571366,-2.296351754,0.028081397,0
3.122848901,10.18060387,-2.366158225,0.011290547,1.5143
3.129114647,10.16021821,-2.36127938,0.016169393,1.7603
3.151071934,11.48175259,-2.682597685,0.075156789,1.7139
3.169074092,11.41652965,-2.693649451,0.064105023,0
3.467122357,10.84347604,-2.477411245,0.028393654,2.295
2.841923522,11.13305001,-2.321410665,0.025701402,4.1713
3.466380478,10.84579677,-1.929514021,0.576290878,0
3.469035813,10.83749498,-2.491178619,0.014626279,2.1681
3.46793175,10.84094524,-2.493042213,0.012762686,2.4151
3.473724299,10.82286761,-2.479968525,0.025836374,2.2157
3.477502826,10.81110788,-2.232281446,0.273523453,0.2043
3.464855413,10.85057058,-2.492714818,0.013090081,2.3362
3.467925049,10.84096619,-2.492697891,0.013107007,2.4137
3.467017656,10.8438035,-2.491819629,0.01398527,2.4486
2.840369955,10.48146042,-2.315356665,0.041337989,3.1756
2.891994191,10.29965424,-2.226968701,0.131934598,0
2.734262059,10.70714325,-2.386537221,0.054971411,2.7163
2.731956393,10.7408338,-2.366832356,0.057136361,2.4855
3.45722376,10.87452268,-2.486609959,0.01919494,2.0732
2.740664947,10.77526184,-2.379962272,0.045725716,3.9017
3.479013432,10.80641364,-2.492548374,0.013256525,2.2515
3.467860017,10.84116949,-2.472180119,0.03362478,1.9995
3.487188908,10.78107874,-2.475240739,0.03056416,2.0076
3.464422324,10.85192701,-2.492574142,0.013230757,2.2194
3.471238987,10.83061648,-2.492465734,0.013339165,2.0595
3.470091231,10.83419878,-2.476133311,0.029671587,2.0843
3.454291001,10.88375536,-1.845636285,0.660168614,0.0205
3.47071874,10.83223995,-2.474724482,0.031080417,1.3839
2.711924235,10.73759714,-2.404309102,0.066613929,2.6919
2.901223511,10.29296239,-2.300403197,0.043298866,3.0772
2.715132225,10.76212078,-2.374161965,0.070451192,2.5199
2.731008687,10.80275591,-2.393829089,0.053362973,3.6464
3.200475178,11.5151395,-2.57514761,0.009512439,4.3042
2.886328138,11.6720085,-2.285282402,0.026261895,3.8041
3.07560552,12.23903001,-3.03344914,0.006681589,1.7582
3.103701516,12.1343027,-3.025248565,0.001986497,2.1473
4.113029287,10.53314458,-1.582857378,0.141368658,0
4.582189525,10.06412236,-1.723795783,0.066668511,0.0316
3.579194716,9.637738904,-1.664766085,0.071443416,0
3.545990229,12.50459465,-0.47625482,2.257865662,1.1296
2.631704292,9.205590361,-1.826547607,0.066630027,0
2.643281855,8.8339005,-1.911522936,0.051453963,0.0193
4.217493639,10.27224599,-1.621175425,0.103050611,0
3.545989779,12.50459624,-2.69332008,0.040800402,3.2193
3.100587935,14.30089111,-2.664290015,0.069830467,3.2912
2.511220315,10.51572732,-1.922352729,0.073143809,0.0261
3.601816155,9.577208464,-1.661784048,0.074425452,0
3.626600248,11.83468225,-2.753536443,0,1.7058
4.630080918,9.960023778,-1.763118891,0.027345403,1.5558
2.87596191,14.52816686,-2.649717116,0.110751922,3.4987
4.625861494,9.969108695,-1.747525596,0.042938698,1.5428
3.576018098,9.646300218,-1.666520006,0.069689494,0
2.890717538,14.45400803,-2.681000293,0.079468745,3.6346
3.938200819,10.89829177,-2.720343484,0.033192959,0.8257
4.684269843,12.80275064,-0.604008765,0.026109465,0
5.535364173,8.798292126,-0.233031461,0.16748715,0
2.940952957,17.88792237,-0.842191888,0.234556459,0
2.882073812,18.25336255,-0.827337365,0.249410981,0
3.063795373,10.81270167,-1.940663448,0.048404662,2.2075
3.065628551,10.80623591,-1.91489074,0.07417737,1.4162
3.741339722,11.16777882,-2.739210143,0.021258895,3.1449
2.795747045,13.14127439,-2.81748942,0.060176866,3.8619
3.636007465,12.19501634,-2.656140248,0.077980235,2.8724
2.660156123,10.25250358,-1.960386018,0.070217492,2.5588
4.058398989,10.67493173,-1.623241388,0.100984648,0
1.937090844,17.0571969,-1.316421186,0.067323873,0
3.530138734,12.56074443,-2.00785162,0.726268862,4.1688
3.596988531,9.590062315,-1.66697429,0.069235211,0.2681
3.902885668,11.10028216,-1.6144964,0.109729636,0
2.735419296,17.58916833,-0.975333615,0.169692043,0
4.145111018,10.69722144,-2.655307733,0.078812749,3.3756
3.52233507,9.793317069,-1.666502363,0.069707137,0
2.90740378,18.09433507,-0.880045796,0.19670255,0.06
3.003368431,17.51617871,-0.897167058,0.179581288,0
3.164896901,11.60849158,-2.832480138,0.045186148,3.5823
3.316668129,13.36919123,-2.662821085,0.071299397,3.0859
4.082623724,10.61159075,-1.640890576,0.08333546,0
4.681856288,9.849878597,-1.696370088,0.094094206,0
4.533795145,9.555599835,-1.584905983,0.139320053,0
2.906867519,12.38376083,-2.809557096,0.078565681,3.9431
3.128774054,14.17205899,-2.668458177,0.065662305,3.3294
4.000334394,10.82987767,-1.640769853,0.083456183,0.3103
3.585399816,9.621059276,-1.666173768,0.070035732,0
2.682315588,14.94106214,-0.575744589,1.762042252,0
3.488668104,9.887826279,-1.658004435,0.078205065,0.3877
3.030786929,8.974231382,-1.843858064,0.017332113,0
3.351593215,13.22987833,-2.686916889,0.047203594,3.8231
2.682315807,14.94106092,-2.253413413,0.084373427,1.1771
3.351593183,13.22987846,-2.177018554,0.557101928,2.1759
3.574060706,16.38680899,-0.804695609,0.169935806,0
4.020542626,10.77544406,-1.691847735,0.032378301,0
2.722609952,15.34647094,-2.662333469,0.098135569,3.6
3.694218056,9.337657832,-1.640811262,0.095398238,0
4.289968358,10.09870669,-1.648045393,0.076180643,0
3.588137436,9.613718755,-1.663379311,0.07283019,0
2.546949114,10.36821188,-1.910536287,0.084960251,0.0427
3.074466679,14.42239422,-2.634537763,0.099582719,2.5664
2.629882937,18.29501601,-0.962563285,0.182462373,0
2.782840963,17.2894359,-0.981328681,0.163696977,0
3.121365514,14.20569627,-2.657361764,0.076758718,3.1995
2.53529509,14.19872277,-2.800135986,0.087986792,3.8956
3.30420495,13.41961867,-2.68017769,0.053942793,3.1968
2.487205272,10.61726122,-1.906829442,0.088667096,0
4.555688877,10.12266581,-1.730408763,0.060055531,0.7529
4.334681724,9.994535907,-1.651095991,0.073130045,0
2.886087281,13.88615103,-2.246276431,0.09151041,0.6693
4.077701245,10.62440074,-1.664667623,0.059558413,0
2.851365896,11.5952096,-1.804192397,0.069001806,1.5254
3.428350539,10.72205506,-2.606199593,0.095919514,2.8709
3.036620372,11.42177079,-2.5055943,0.045791994,0.3941
2.999932979,11.56145225,-2.51226182,0.039124475,0.0859
2.938410818,10.79364433,-1.884653716,0.077026495,3.9898
2.254876062,13.90156697,-1.702113043,0.0891284,0
2.877656175,11.02152562,-1.855597685,0.106082526,3.7322
2.913704479,12.03183523,-2.512408545,0.04395581,1.4957
3.595258266,9.368876509,-1.89108792,0.054605261,2.6507
3.951434589,10.00324443,-0.429938048,1.865721887,0.0867
3.034421101,11.55317968,-2.492765115,0.06359924,1.167
4.428412466,9.761553725,-1.389203593,0.093404907,0
3.951434705,10.00324414,-2.217976487,0.077683448,1.37
4.246725973,10.7092847,-2.310862949,0.080180713,1.4659
2.487165549,11.84426307,-1.906901527,0.073419406,1.7153
2.968105039,13.27961306,-2.328013914,0.092662076,1.9247
2.950774905,11.88067994,-2.515150979,0.041213376,1.6618
4.068613321,9.972690571,-1.981151318,0.072226164,0.4138
3.781044618,11.39795594,-2.315736952,0.080289399,1.9182
4.363796753,9.643904212,-2.344255348,0.03752505,1.4694
2.753038601,14.04899634,-2.336428514,0.119847662,0
2.733036843,12.82277625,-2.910884852,0.069150412,3.2863
2.664803647,15.28158198,-1.659533855,0.049241815,0.1298
2.964509771,11.69087028,-2.501089928,0.011152121,2.45
3.241675699,11.00164333,-2.250395513,0.078562912,0.8048
3.238499153,11.01243451,-2.266485098,0.062473327,1.4993
3.232538941,11.03273943,-2.264986578,0.063971847,1.5274
2.663320602,14.13614553,-1.776931111,0.050741633,0.014
4.834983489,9.647188876,-1.363819295,0.074179396,0
3.285038192,10.85642168,-2.257656661,0.071301764,1.5182
3.234592983,11.02573338,-2.268248645,0.06070978,1.5671
3.236048251,11.02077505,-2.260226405,0.068732021,1.5305
2.907349276,12.3394763,-2.390384561,0.034292016,0
3.23266519,11.03230856,-2.262759939,0.066198487,1.4644
2.820248657,13.20022259,-2.247951874,0.079429734,0
3.234863314,11.02481198,-2.266953114,0.062005311,1.6196
3.232025986,11.03449044,-2.271073224,0.057885201,1.7757
3.234395423,11.02640685,-2.262180231,0.066778194,1.4441
3.224050653,11.06178645,-2.262676251,0.066282174,1.5585
3.19719055,11.15471827,-2.252883339,0.076075086,1.139
3.227926914,11.04850289,-2.273709849,0.055248576,1.8266
3.255051934,10.95643343,-2.259290349,0.069668076,1.458
3.236340195,11.01978089,-2.263039859,0.065918567,1.7768
3.225918409,11.05538185,-2.265377442,0.063580983,1.2675
3.235643603,11.02215331,-2.266488504,0.062469921,1.689
3.244883007,10.99076908,-2.260616844,0.068341581,1.943
3.212921102,11.10010445,-2.259597208,0.069361217,1.4389
3.773093552,12.04778014,-2.353305173,0.084448913,2.2507
3.224115593,11.06156365,-2.268763656,0.06019477,1.5685
3.236741054,11.01841613,-2.26832596,0.060632466,1.676
3.230677272,11.03909702,-2.270611299,0.058347127,1.7448
3.206713277,11.12159297,-2.263198251,0.065760174,1.2316
3.219132029,11.07868814,-2.265111655,0.06384677,1.4369
3.243085571,10.99686057,-2.264984815,0.06397361,1.7683
3.231603327,11.03593363,-2.274134344,0.054824081,1.6819
3.222521334,11.06703607,-2.275738653,0.053219772,1.7188
3.231933349,11.03480672,-2.264936802,0.064021624,1.6775
2.331983129,13.44191139,-1.694474199,0.096767245,0
2.910624238,12.04456823,-2.497077374,0.059286981,0.9512
2.235138627,14.02432503,-1.704630099,0.086611345,0.0701
3.223875033,11.06238904,-2.261332115,0.06762631,1.5891
3.243704476,10.99476235,-2.262669403,0.066289022,1.5689
3.224303763,11.06091809,-2.273505157,0.055453269,1.6173
3.238054391,11.01394712,-2.265856433,0.063101992,1.7376
3.263152334,10.92923535,-2.266894139,0.062064286,1.6694
3.24303085,10.99704612,-2.265583177,0.063375249,1.6938
3.205679359,11.12517998,-2.267659911,0.061298515,1.383
3.248748713,10.9776911,-2.265311431,0.063646994,1.4725
3.204698345,11.12858559,-2.277451014,0.051507411,1.7519
3.217629777,11.08386057,-2.271326889,0.057631536,1.7928
3.201527093,11.13960894,-2.265150399,0.063808026,1.7693
3.244410403,10.99237008,-2.268818748,0.060139678,1.68
3.220287115,11.07471432,-2.266762031,0.062196394,1.2341
3.233552709,11.0292805,-2.268088254,0.060870171,1.6317
3.222236194,11.0680154,-2.26891756,0.060040865,1.7556
3.230151897,11.04089249,-2.266538992,0.062419434,1.6001
3.215430002,11.09144339,-2.278344782,0.050613643,1.801
3.288300396,11.98652242,-2.322935695,0.097740295,0.9926
2.774821811,14.20461893,-2.35674066,0.06393533,1.4736
3.206561484,11.12211945,-2.257638536,0.071319889,0
2.821106613,12.80483561,-2.62243526,0.053868372,2.3524
3.227112127,11.05129243,-2.264825136,0.064133289,1.4665
2.775905666,12.62475175,-2.885483444,0.094551821,3.5081
4.400693341,9.563047144,-2.332663084,0.049117314,1.4817
3.242861143,10.99762162,-2.267712177,0.061246249,1.4593
3.606442533,11.74740263,-2.533264364,0.065230146,1.9147
3.824906257,11.07643682,-2.522929067,0.075565444,2.2019
3.205358366,11.12629409,-2.265980365,0.06297806,1.8552
2.964509723,11.69087047,2.596727637,5.108969686,0.0016
4.236910497,10.15842257,-1.548110614,0.076608285,0
3.016908757,11.49639736,-2.518181311,0.033204983,1.0356
3.237207589,11.01682819,-2.268257041,0.060701385,1.8877
3.238987048,11.01077569,-2.267707764,0.061250661,1.5819
4.361669479,10.36913641,-1.941820358,0.089446877,0.1478
2.924710473,11.98655817,-2.482847285,0.07351707,1.8615
3.825574295,11.0745026,-2.521844139,0.076650371,2.1949
3.334852277,11.56286455,-2.479408054,0,3.1686
3.734059275,12.17372254,-2.375130523,0.062623563,2.4324
4.312022527,10.79725673,-1.352837396,0.114916875,0
4.318665736,9.699072614,-1.706162318,0.039197267,0
4.400807348,9.038297231,-1.867370908,0.01114018,2.1016
4.304804803,9.239862593,-1.851298549,0.02721254,1.8732
3.331804712,10.40208001,-2.471529128,0.040712921,1.3953
3.239508531,11.49183886,-2.186144103,0.141237505,0
3.858077491,11.78239723,-2.241349621,0.196404464,0.5178
4.525025277,8.865729407,-2.063636205,0.175637019,0.2403
3.892098806,10.13256377,-2.549455077,0.077952882,0.522
4.383553923,9.353713052,-1.86695754,0.154052637,0
4.600221978,9.093900448,-1.518328082,0.091211889,0
4.592962813,9.162721233,-2.298972156,0.082808241,0.9698
4.482041263,9.573395045,-1.419831395,0.158450841,0
4.309650722,9.377585187,-1.752624023,0.027527612,0.6104
4.043788136,9.97855037,-2.062268332,0.058504456,0.6837
4.116062942,9.430337268,-2.094991399,0.004772383,1.7173
4.074094505,9.491662014,-2.06199816,0.100338467,0
4.119006655,9.522432535,-1.993968499,0.022612654,0.6671
4.322492007,9.194377315,-1.786101357,0.009853574,0
4.243246035,9.694836351,-2.001143914,0.140734082,1.4874
4.416481731,9.579522923,-1.526052707,0.121982304,0
4.353145427,9.727216259,-1.674955501,0.070294926,0.1225
3.88815362,10.46086632,-2.32336962,0.079101578,1.8177
3.583281812,9.40019024,-1.895856262,0.04983692,2.7964
4.397238808,9.045632181,-1.866226082,0.012285007,0.4614
4.015636092,9.523891914,-2.32190586,0.064303489,0.0316
4.748631658,10.11820211,-1.951372815,0.056202728,0.031
4.640108748,10.44580444,-1.889236343,0.081946898,0
3.49180892,12.34207855,-2.320117317,0.075909034,1.6507
2.90336654,12.82232523,-2.248140175,0.079241433,0
2.790137806,12.43791312,-2.550328195,0.014971875,3.9386
3.025188794,11.45637564,-2.469461977,0.042780072,2.5408
2.739963282,11.53118831,-2.550459966,0.068193451,2.5575
3.275773825,16.04283316,-1.61486078,0.063970751,1.7514
2.955167991,11.86301839,-2.522828097,0.033536258,1.5291
2.767659503,13.26791373,-2.644052747,0.061486193,3.3073
2.999970411,11.55268034,-2.506846264,0.005395785,2.6074
3.126103554,11.90872579,-2.217951651,0.109429957,0.0197
3.079507839,11.25429809,-2.500679354,0.011562696,2.4969
3.675282681,12.40836921,-1.919124234,0.008304618,2.5266
2.962287047,11.69964242,-2.505809573,0.006432477,2.4096
3.128636978,10.67997856,-1.854384946,0.099529956,2.9417
3.222971747,10.93331759,-1.752851525,0.136599952,1.5499
2.611423475,14.06170537,-2.631724642,0.073814298,2.9576
2.478305874,14.21849259,-1.762511056,0.126940421,1.5356
3.14867456,11.91624123,-2.523404223,0.051221086,3.0866
2.752960335,12.13739821,-1.865923922,0.087990981,3.3943
2.964843956,12.65831113,-1.920734061,0.012084818,1.3548
3.08599939,12.40859753,-2.258228061,0.041218644,1.8134
3.356593675,10.53281804,-2.261948275,0.066990701,2.1553
3.104381093,12.76624208,-2.238526429,0.012780041,2.4519
2.910637397,13.63501317,-2.509797227,0.058643349,2.013
3.401335368,9.733615726,-2.270297021,0.082371677,2.1551
3.528260205,12.00771202,-2.500595497,0.097899013,2.4953
3.209273413,11.44217484,-2.651608865,0.053930075,2.8911
3.217230529,11.41387513,-2.643430485,0.062108455,2.5827
2.408675197,15.57717938,-2.483235495,0.091389813,3.0952
2.962101234,11.70037634,-2.501981877,0.010260172,2.4773
2.915444581,12.76920517,-2.249609763,0.077771844,0
3.792881961,11.36238364,-2.300367305,0.095659046,1.8645
4.098750694,10.51446725,-1.913050797,0.482975554,2.3844
3.217113785,10.77291682,-2.469539167,0.042702882,2.2355
3.007197298,12.37960344,-2.205468547,0.12191306,0.0694
3.034044641,11.42293647,-2.477361704,0.034880345,1.4829
2.986310584,11.22942233,-2.654381393,0.020921605,3.3015
4.447227325,9.462983296,-2.331043374,0.050737023,1.6825
2.98364975,12.11981386,-2.008301386,0.016610253,4.2984
2.879665334,12.45810305,-2.382787738,0.041888839,0
4.629939312,15.05852064,-0.66451023,0,0
5.275289059,17.12799802,-0.572759364,0.014259522,0
2.576748729,13.67528517,-1.774564527,0.114886951,1.7614
3.209610182,11.17067605,-2.409672436,0.092509757,0.984
5.848303926,11.26295101,-1.436815397,0.011428873,0.8435
4.376145668,10.91236047,-2.124115562,0.018947511,1.3081
4.40444276,11.07992846,-1.848206558,0.103905143,0.0686
3.752680689,12.11331454,-2.403218445,0.03453564,2.7986
3.754418477,12.10770772,-2.392441208,0.045312878,2.8823
2.895179241,12.85858558,-2.248456408,0.078925199,0
2.915392808,12.87302251,-1.903192368,0.029626512,0.1989
3.831871967,11.86297505,-2.355529125,0.08222496,2.1347
2.972478464,11.65952911,-2.502820748,0.009421301,2.3801
2.471313336,15.65055659,-2.337529475,0.118746702,0.0188
3.391857133,10.42331354,-2.281375065,0.047563912,2.1557
3.058174004,10.66516209,-2.550750014,0.03566718,2.1125
3.004826296,11.16742765,-2.508488604,0.038873173,2.1514
2.398315763,15.64446441,-2.483542222,0.091083086,3.4796
3.590720766,9.380715715,-1.891974029,0.053719153,2.6438
3.59366495,9.37303037,-1.889732467,0.055960714,2.8907
4.015644599,9.494639501,-0.521821463,1.77309293,0
4.61390565,9.078437173,1.12138821,2.866747795,0
3.844285125,10.25858855,0.229302435,2.856710394,0
4.113117146,9.968718149,0.354231697,2.375241874,0
3.017729205,12.33639849,-2.219857162,0.107524445,0.1375
3.088426145,12.05400689,-2.216398105,0.110983503,0.2584
2.69922408,13.58421587,-1.718004412,0.486883427,0
3.850769939,10.66872289,-2.190287529,0.10027676,1.4302
3.786703234,8.755812443,-2.274393964,0.072524857,1.8545
4.030132172,10.46835822,-1.916421747,0.088738116,0.8917
4.428428086,9.384738521,-1.52623044,0.061022929,0
4.363464331,9.644638915,-2.309071881,0.072708516,1.2787
3.427824744,11.25469613,-2.665471211,0.043707412,2.3338
4.015643854,9.494641264,-2.197700026,0.097214367,0.0077
4.474938488,8.95161975,-1.659332496,0.017436983,0
4.345350811,9.232321587,-1.727945329,0.097425233,0.4282
4.613905994,9.078436496,-1.67992967,0.065429915,0
3.165912857,11.426145,-2.781039901,0.014071524,3.4646
4.110183574,9.518446073,-2.046290401,0.027606276,1.0806
3.085544658,11.59485487,-2.824043973,0.036211077,3.5372
4.056798132,10.28912097,-1.894502362,0.070600652,0.8718
2.713894898,12.70672027,-2.492234299,0.084287246,4.0258
3.84428447,10.25859029,-2.555079182,0.072328777,1.0143
3.989830117,10.0549769,-2.151691067,0.087582157,0.968
2.957889572,12.22972612,-2.712014407,0.083097018,3.4827
4.235990269,9.679556123,-1.919784785,0.101225392,0.332
4.312035654,9.701673192,-1.573516122,0.036023849,0
4.076148719,10.55807122,-1.986309084,0.006135629,0.4091
4.773884634,8.815470233,-2.321395845,0.060384552,1.356
2.919597859,12.28770852,-2.36734019,0.057336387,0
4.318030479,9.55681942,-1.576931388,0.071392158,0
2.923192823,11.47929072,-2.516925804,0.030435973,1.5499
2.997937211,10.01919457,-2.208099644,0.094485742,1.9472
3.188932818,11.34366304,-2.022105189,0.773006236,2.0829
4.17161718,10.28578361,-1.508177062,0.070105174,0
4.056708462,10.17987285,-1.917084578,0.098784195,0.0909
4.110184059,9.51844495,1.295473015,3.369369693,0
2.957889346,12.22972705,-1.001974136,1.793137289,0
4.345350186,9.232322916,1.237575403,3.062945964,0
2.948551133,11.75414555,-2.49208161,0.020160439,2.5377
3.844285125,10.25858855,-2.087675642,0.539732317,0.0127
4.3158095,9.924428936,-1.453578768,0.097819084,0
4.428426762,9.384741329,1.148341307,2.735594676,0
2.641780386,14.26586322,-2.288455406,0.059983347,2.5634
3.453360414,10.64440395,-2.59774691,0.104372197,0
4.03623962,11.15790087,-1.813478463,0.144618758,0
2.857035633,12.48042418,-2.955179196,0,4.0837
3.398319868,10.19848058,-2.458414963,0.053827087,2.4593
3.170696322,16.57449582,-1.599957398,0.078874133,1.2405
3.191881074,13.50181255,-2.323894382,0.072131969,2.0762
2.780309837,14.17658058,-2.37893937,0.04173662,1.6086
2.757656035,14.29303942,-2.373845383,0.046830607,1.7438
2.473929176,15.63400828,-2.334623316,0.12165286,0
3.644851529,10.81396214,-2.383166701,0.037509289,1.4384
3.786625678,11.55048798,-2.038943504,0.249533529,0
3.525267701,10.2290106,-2.269639877,0.109742507,0.0317
3.103990288,10.69445676,-2.686916581,0.044469447,2.7804
3.788745705,10.59498113,-2.517625881,0.081684606,2.5632
3.877938333,9.97177488,-2.07944352,0.082893107,1.2137
3.658660702,10.77314614,-2.366054952,0.054621038,0.5076
2.925292932,10.84204625,-1.861741803,0.099938408,3.8471
2.900906966,10.93318801,-1.846558174,0.115122037,3.2212
2.963328386,10.98588991,-2.527876362,0.051412441,3.9183
2.912429421,12.03710276,-2.515216249,0.041148106,1.8254
2.792281791,14.11579825,-2.370676664,0.049999326,1.4357
2.077656528,15.08734007,-1.7101031,0.081138344,0.0978
4.37091218,10.71436596,-1.884719399,0.106057182,0.6697
2.921293275,12.00057951,-2.515546219,0.040818136,1.3985
2.94282895,11.91275905,-2.494272495,0.06209186,1.3801
2.238312083,13.16109728,-1.893972733,0.0863482,1.2655
4.829995872,9.34102678,-1.4802642,0.046046655,0
3.026405585,11.58377859,-2.496407343,0.059957012,1.3684
4.324682989,10.11900467,-2.002121056,0.059215415,0.9478
4.260958678,9.931752633,-2.265391206,0.062765639,1.3975
3.699743681,11.45115341,-2.547474347,0.051020163,2.3924
3.039466762,12.34439082,-2.487483841,0.087141467,2.8779
3.403153688,11.02517519,-2.529264232,0.045361076,3.2718
2.979956763,12.64692096,-2.246508483,0.101930269,2.2436
2.285656619,15.80456404,-2.57559613,0.100707502,3.0445
2.890933444,10.97090676,-1.845381689,0.116298522,3.5757
3.749333608,12.12412826,-2.391910219,0.045843866,2.6369
2.928259423,11.97203087,-2.486634501,0.069729854,0
5.988287425,10.08230074,-1.728023228,0.02087306,0
2.916503619,12.02028758,-2.513904234,0.042460121,1.6962
2.770224547,14.22819189,-2.369273589,0.051402401,1.6166
4.847657798,9.035381695,-1.637267254,0.095846738,0
4.372054717,9.702150717,-2.024731683,0.042277176,0.6701
3.376901568,12.54591869,-2.491399733,0.107094777,1.9965
3.74581816,11.5051447,-2.279181046,0.116845305,1.6634
4.531312982,9.28738272,-2.322336289,0.059444108,1.1954
3.197214606,11.83998888,-2.413018367,0.051268041,1.505
2.978342037,11.63657456,-2.451711571,0.060530478,2.2006
2.713430199,12.91543078,-2.913452989,0.066582275,3.2132
4.870588566,8.975811014,-1.583746455,0.016575661,0
4.800479136,9.456601521,-1.439193129,0.091542316,0
3.453368874,10.64437788,-2.610426863,0.091692244,2.9943
2.982772063,11.61929187,-2.464682443,0.047559606,2.2367
4.26509432,9.621298713,-2.275561113,0.049509654,1.355
2.724645667,12.72007572,-2.423845696,0.088396353,2.4012
2.985270155,11.60956878,-2.46267522,0.049566829,2.269
2.594584285,13.58127924,-1.746162397,0.14328908,1.6207
3.061407006,12.04971592,-2.349222328,0.07699856,0
2.935607661,11.26246728,-1.732025262,0.141168941,1.6743
3.626008068,12.5364866,-2.343666109,0.094087976,2.864
4.425600698,9.782751312,-1.593818592,0.058576044,0
4.263147303,10.59388705,-1.391923047,0.147653269,0
4.712430259,8.513160703,-1.805360456,0.020010106,0
4.699119117,16.16371547,-2.093523409,0.05063201,3.4384
3.320361751,15.93461617,-2.026668561,0,2.6564
3.441648357,10.47753778,-2.262363604,0.11701878,0
2.889600661,14.22705802,-2.12985625,0.033139917,0
2.997235483,13.8083986,-1.80537211,0.075388197,0.6282
2.923116877,11.47958897,-2.498021833,0.049339945,0
2.840035056,12.73268776,-2.016798014,0.008113625,4.1485
2.926640481,12.25813957,-2.402089133,0.022587444,0.0019
2.922999412,12.37129212,-2.003207996,0.021703642,4.1795
3.149924069,12.22175384,-2.236727559,0.069013314,0.0373
3.128102944,11.73908537,-2.626542585,0.078996355,3.3353
2.573452045,14.26918663,-2.062119852,0.643419088,2.9854
3.71228655,12.24512196,-2.387135886,0.050618199,2.9875
3.16895315,11.58094651,-2.320500646,0.102280215,1.7498
3.754775607,12.10655611,-2.403546444,0.034207641,3.0566
3.817945177,11.90624785,-2.393702099,0.044051986,2.9856
3.54001807,12.17399999,-2.319246247,0.076780104,1.8018
4.551711934,11.38652943,-1.846866374,0.102490121,0.0142
3.264805994,10.60482047,-2.268469203,0.108181009,0
4.799942349,10.70174931,-1.856474831,0.132941307,1.9888
4.150585661,10.19320921,-1.527476226,0.120558785,0
2.650818063,13.38234524,-2.696214593,0.213549612,3.0223
2.92955122,11.96675176,-2.518497883,0.037866472,1.6068
3.971652688,13.32158026,-2.020776766,0.005891794,2.5049
2.711078712,13.51305871,-2.496068894,0.004281455,2.5853
2.873930222,12.95365828,-2.248416744,0.078964864,0
2.723682488,14.47132204,-2.357901359,0.06277463,1.2634
2.753789552,14.3131077,-2.365210577,0.055465413,1.4466
